id_pessoa,id_historico_banco,id_emprestimo,idade,salario_anual,situacao_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_solicitado,taxa_de_juros,possibilidade_inadimplencia,percentual_emprestimo_salario,eh_inadimplente,tempo_primeira_solicitacao_credito
Cnuy6SwR-uSFa,aTrjdsGa-Surq,eZU8jR47-JYbh,24,22000,Mortgage,8,Personal,A,8000,5.42,0,0.36,N,4
rgHUJv2L-6UqX,ElwCZI3i-Zedp,Dvfl8eFj-9O2N,21,45000,Rent,3,Medical,B,9600,12.18,0,0.21,N,3
HyQps3sR-bRxO,y84fsHF6-8UmN,qxDsU9Gv-RruM,22,50000,Mortgage,6,Personal,A,15000,7.9,0,0.3,N,3
1TQ8tuq7-bIRS,byyK9jq7-Rf53,FFlCHmne-MvJF,27,35000,Rent,0,Debtconsolidation,A,3000,8.49,0,0.09,N,10
iHar8HN7-1YkN,Sfj6mx0T-ixdS,XqGa4BKn-WWe1,21,45000,Rent,3,Personal,A,7200,9.38,0,0.16,N,4
7ePM3ODr-RZJY,5WXLbzuH-rRxv,AkA0uxlY-lv25,27,41000,Rent,11,Debtconsolidation,D,11000,15.33,1,0.27,Y,7
lyvPnMDa-jRzQ,dKgLfoZ5-L9hp,3LRJeKA3-MyjK,26,64000,Mortgage,2,Personal,D,8000,14.96,0,0.13,Y,2
G4UNjSG9-MYnA,9u9f4m4R-8XB9,5hPREiyx-KPPG,28,12000,Rent,1,Homeimprovement,D,1000,16.32,1,0.08,Y,9
exEj5bXk-YT8D,mWTOyK83-cCaQ,RlCCEsvx-hwGv,24,15000,Rent,0,Education,C,2100,13.11,0,0.14,Y,4
81S7xySz-HsQY,v7sD14be-H2xC,uYot9IpR-k8t8,47,168000,Mortgage,13,Education,A,8775,8.49,0,0.05,N,12
GFNd4jS8-mapN,a3RaKIXW-7mWz,1pFpCJyj-XePq,23,20124,Rent,NULL,Debtconsolidation,C,5950,13.49,0,0.3,Y,3
5fi1GWSO-oQcb,171BCjoL-pNcN,TmOA2QC6-xk2y,144,200000,Mortgage,4,Education,B,6000,11.86,0,0.03,N,2
8b5caH2B-xpiM,pYQuQ7Cz-IAJh,FmGcdv7M-ZIg8,46,80000,Mortgage,8,Venture,B,5000,11.86,0,0.06,N,15
nHsEvyp8-rQh3,O8579OOu-gqzD,X5JUoqDX-aInG,48,16800,Own,0,Homeimprovement,B,3300,10.99,1,0.2,N,14
W294D5cf-FD2J,rbhFiEiq-8JnO,J2Qd935S-sNf4,28,65000,Rent,13,Homeimprovement,A,15000,7.51,0,0.23,N,6
6NvRwBbc-o52G,ceNCy8lv-crWm,nopnMJkd-Zj7c,24,71000,Mortgage,8,Education,B,20000,11.36,0,0.28,N,2
yFOapQ0E-1QX8,5XB4c5GC-RJB1,14xtoWkD-wTag,25,67500,,2,Education,A,15000,NULL,0,0.25,N,12
IlwUbT1B-kU7h,A5UHlRir-icH1,xTTo0f9o-XvIX,24,62050,Mortgage,1,Medical,C,5600,14.65,1,0.08,N,4
YnrD28KG-7wCa,SRrALMs6-QIEY,akoOEjeO-29Qy,47,85000,Mortgage,3,Homeimprovement,A,10000,8.07,0,0.12,N,15
1uCrwF8N-DjZd,ThBdcz5O-i9sg,UygeLeu4-dv8b,24,40000,Own,4,Personal,C,2000,14.35,0,0.05,N,2
RbC5DLyf-5EW6,oLW6vbWF-LqIL,fPHlhrRP-jiKD,27,44000,Rent,6,Venture,A,4800,7.51,0,0.11,N,10
3jEm7UrU-hyKx,OFSUwPcY-TYO1,iu17fFXs-Kcmd,22,66000,Mortgage,6,Education,C,15000,11.72,0,0.23,Y,2
piczfiLk-B4dv,hg0X557p-tHJZ,ijS2Kc62-eEyZ,25,61000,Own,2,Personal,C,15000,14.65,0,0.25,N,2
FAtQtTri-eraY,gze4W38H-fH69,BH8WdzBF-25wh,27,16800,Rent,3,Debtconsolidation,B,6500,11.99,1,0.39,N,8
A7bSNUIY-Tsun,oOHPi9CN-6UEN,9fS6JDBm-WHy9,34,105000,Mortgage,14,Venture,A,12000,6.99,0,0.11,N,5
aCtlo1Qq-x5Zm,ESUQ3c2l-tK5M,oYaMy7NR-5ZbG,23,56000,Rent,7,Venture,C,4000,15.23,0,0.07,Y,4
3M4XTID4-9GvH,13cyvdYm-pr3R,CcpkW0XE-1NMs,37,65000,Rent,7,Homeimprovement,C,12000,13.98,0,0.18,N,12
8gvQ3q3f-dBTg,ZHy68Zx2-8w5a,KxP0wsW2-XTUl,21,28000,Rent,0,Debtconsolidation,A,8000,7.51,0,0.29,N,4
50JLLQoR-QuGM,g1QQgZ49-Ppuw,9dHLbaB7-EBsx,22,33000,Rent,2,Education,D,6000,NULL,1,0.18,N,4
cR07LuR0-mwEf,LUhAig72-ipo2,NfK1bRyz-vKQ8,23,72000,Rent,7,Personal,B,10000,10.59,0,0.14,N,4
JUFNPjwk-aC8W,43JjwnEd-i6oe,5ojlBSwG-GKI8,30,30000,Rent,1,Personal,B,14500,NULL,1,0.48,N,8
YypM7O6v-2YMN,cuAXmLZB-ayhn,BPYGAJYz-aQBj,42,14000,Rent,0,Education,C,1700,13.16,0,0.12,Y,13
bsjYmP00-XXsO,Yj0s3Sns-mdCe,EXQXXO9g-llgX,23,65000,Mortgage,7,Education,A,10500,6.03,0,0.16,N,4
mx4gENm0-pcWB,1U21z2cG-rz3O,IyBE3EtQ-wJhC,23,52360,Mortgage,NULL,Venture,D,15000,16.49,0,0.29,Y,2
ZacfcrlD-lZ4R,9QHSfyy5-S8CI,3bWkwtgT-qNhb,38,100280,Mortgage,1,Venture,B,17850,11.99,0,0.18,N,17
AuIDKKok-OBEx,r7dBgwPh-NKl5,k2GPLMUo-ezZG,29,180000,Mortgage,9,Personal,A,15000,5.79,0,0.08,N,6
PEKj0yUy-XwDI,4Ziwrm90-pjJ5,hKU6RkGg-EX96,22,60000,Rent,6,Personal,B,4000,12.21,0,0.07,N,3
uYsLkgLc-OwH6,piKhYvXC-6Nw7,2Wht0eH9-fbh7,41,55000,Rent,9,Debtconsolidation,B,12000,12.53,0,0.22,N,15
lvzTqo8e-r7BJ,gG6zRccB-QEYq,2hpumX4i-XgIK,32,85000,Rent,7,Debtconsolidation,B,6000,11.71,0,0.07,N,5
L7b4WzY7-m9MO,ffZ661Jf-WOQx,PXgRuoOC-QhS4,27,69000,Mortgage,3,Education,B,4000,11.49,1,0.06,N,8
LsyN5b4Z-XzFG,rcO7KQXw-7h6n,LjMbzTjl-U0LR,21,19968,Rent,4,Medical,C,5000,NULL,1,0.25,N,3
XkE7t3K9-Ucvv,lJImiSOa-bSBw,NtJxLMEn-j5Ek,22,70000,Mortgage,6,Debtconsolidation,A,8400,6.99,0,0.12,N,4
Z7IrcAuM-hQ4e,0vkNdjj2-gHxl,QJKW0pkS-BYQN,30,62000,Rent,14,Medical,B,12000,11.71,0,0.19,N,9
2O5lQELA-d5Sx,qpPPkFoM-W9og,BtQ0sDqC-WY19,30,55000,Mortgage,13,Debtconsolidation,B,12000,NULL,0,0.22,N,7
IlfJHwkj-dlfN,HTfEMoRq-e0di,34ivH6NF-gT6x,23,15000,Mortgage,0,Personal,C,3600,13.47,1,0.24,N,4
Xh97SmmR-T8tM,eHQDoQMi-dat8,DXyOidv7-gdbk,24,54500,Mortgage,7,Medical,D,8000,17.49,1,0.15,N,4
ySGnK6Kf-wGSh,iMIm07tx-6s0C,crTzPL6G-ER3c,25,39000,Rent,3,Homeimprovement,A,2000,7.66,1,0.05,N,4
UlvcCPz5-N7me,w1mthW44-OSyP,QuJlgUFE-Qo5z,22,24000,Mortgage,5,Education,A,5000,7.9,0,0.21,N,2
iTN91YMU-W2MJ,WNCyUnff-QiP6,RUHvOzFI-dWcL,29,90000,Mortgage,8,Debtconsolidation,A,14000,7.9,0,0.16,N,9
b5GkFS9H-jhzC,JWqaz18U-tNSd,dd8O1Oim-ezJg,22,84000,Mortgage,6,Debtconsolidation,A,7500,8.63,0,0.09,N,2
oeW6zzuX-39Ty,JUdHvywU-USRt,YkIMmsWT-1dxu,22,35000,Rent,1,Venture,C,8000,12.41,0,0.23,N,3
z7O5S4LO-0Y5x,smrhla6g-C6RO,9DhHSBkb-oqps,24,65450,Mortgage,8,Medical,D,5000,16.77,1,0.06,N,4
UgR4tvID-FkK7,7agW3GNv-CH5u,Kgz96sRx-Rqtc,25,43200,Rent,3,Venture,C,3000,13.8,0,0.07,N,2
rPZejxLe-MwwS,ZqAwMCSM-JqZj,6O5uXYg6-wnPR,37,108000,Rent,0,Homeimprovement,E,20000,16.32,1,0.19,N,15
eN3QA6iM-wz0Z,eQHJfsNl-34mE,hpg14bXo-nz2a,23,64500,Mortgage,0,Medical,A,10000,NULL,0,0.16,N,4
AeRvzZDD-jiIM,tXQnAaDJ-OK3m,YwYas1Nn-eMSe,28,96000,Mortgage,5,Homeimprovement,D,11250,17.58,0,0.12,N,5
OAetmPHN-FJ1g,yZc4buts-o2fL,w1PEWh4n-imOZ,24,29200,Mortgage,6,Personal,A,2500,6.76,0,0.09,N,2
3nRhlR8i-oOAS,7UlWWDkw-NBig,Hxa2IflD-IM3I,52,25000,Rent,23,Medical,D,5000,12.61,1,0.2,Y,22
H4gHoJtN-N10c,kH3LU1Tq-Jgjt,zhFY8hpf-ZSPD,31,50402,Mortgage,4,Venture,C,3000,13.22,0,0.06,Y,10
E7eKdNOA-EPe2,E9Ab4TwF-rmwC,GKsDQ5Xi-lKp1,24,82726,Mortgage,7,Education,C,20000,NULL,0,0.24,Y,4
RDHeYDmM-cKxs,UHotfKRa-y9ZL,nKJCUjak-mYFC,29,40000,Mortgage,8,Debtconsolidation,A,8000,8.59,0,0.2,N,9
X5sLBe45-oCX4,fZbBIdZw-m7re,DttNX5Ti-K0jK,21,28000,Rent,3,Education,B,8000,10.99,1,0.29,N,2
hicPaXuE-vhrN,b46gsDrk-t3pN,3fbg7vt9-vuhM,30,144997,Mortgage,14,Personal,B,25000,11.83,0,0.17,N,5
uq2JcEhp-P02s,U3u0IzIq-hmpr,Sk1N629H-zFkG,23,80038,Rent,3,Personal,B,10000,10.59,0,0.12,N,2
LWJfQMDS-049t,xzmQKgsR-7A7x,Pps0oBH1-Gerv,41,26400,Mortgage,1,Personal,D,10300,16.29,1,0.39,Y,14
taEX0UEW-X0Fe,u5bzg1AW-WyRn,OoRL4zEr-YXaQ,25,55315,Rent,3,Education,B,15000,10.74,0,0.27,N,2
BLcWe8aF-2oxZ,RNQtTJIM-Pq3z,k3oEzjxw-dYwY,33,75000,Mortgage,13,Venture,D,4000,14.11,0,0.05,N,7
xBEtcCtP-l5KW,JGPzYjG5-ga2j,F6d01UCe-D2Pz,21,87000,Rent,5,Medical,B,11000,11.58,0,0.13,N,2
LhK6aBRe-Nv3d,0ymeCSrZ-ShQq,o2KlX7O6-K1gm,25,59160,Rent,0,Homeimprovement,E,16600,14.18,1,0.28,N,4
KPTJXQoI-j38c,CnOlecuH-MCjx,aP5pfzqg-xor5,26,110000,Mortgage,0,Venture,A,15600,6.17,0,0.14,N,4
A4AZEpg9-OH9X,tcgo5HpI-nm0t,ccaXqoXU-d7PQ,26,77100,Rent,6,Debtconsolidation,A,8350,6.99,0,0.11,N,3
7jxqJIuP-I1OS,NDJXG9sO-ddFT,h061JUJS-ssbb,26,27000,Mortgage,NULL,Debtconsolidation,A,3000,5.79,0,0.11,N,3
0zaAnZPS-Ivj6,ApXulK2k-OF1H,zny9WKsw-Wt0D,22,72500,Rent,6,Debtconsolidation,B,4200,11.71,0,0.06,N,3
K7zoRhxn-eb7l,0Rqls6p8-2YNy,lRo3zwU2-PRH7,28,20292,Rent,3,Venture,B,3900,12.53,0,0.19,N,9
mwMuTa46-rWpW,O39bLdNF-Wit2,UeuDLumF-hDGn,30,37800,Rent,4,Medical,B,15050,9.99,1,0.4,N,7
qlAkDktn-BX8O,sy4FTN1i-OEaw,jj2ZzYmz-Gdq0,23,74000,Own,7,Personal,D,15000,15.99,0,0.2,Y,4
wW7M1ehu-4Pcf,AAIm3i82-U7GE,OdCUgCqo-1FdY,23,29000,Rent,0,Education,E,10000,17.93,1,0.34,Y,3
Uqsqyyca-wl9E,DScKqKXd-gYhC,2Bugq7PU-rQ39,23,56100,Mortgage,3,Medical,B,5650,10.99,1,0.09,N,3
lcfGmBxC-7o5u,pJcRvYss-JdDM,AOogfhmd-WO9F,31,24000,Rent,0,Debtconsolidation,A,9925,6.62,1,0.41,N,6
kHwT2UD8-XBR0,ygSIhcO5-aSnv,GaUWEXLE-YBkf,38,112224,Mortgage,5,Education,A,25000,6.99,0,0.22,N,13
qIxvsWHE-pKpn,hpH7vxxK-iQqn,3G2zCO2O-tGXS,21,75000,Mortgage,5,Education,A,5400,7.29,0,0.07,N,3
urN4ynD0-Bs9p,SGYt6Bzg-X7jg,0dKWsUaC-56uh,23,34000,Own,7,Venture,A,10950,7.29,0,0.32,N,2
AN0Tv8Sl-Jdw9,050HN82m-mgF4,K35HQxvr-EgfQ,24,9600,Rent,3,Education,C,1300,12.73,1,0.14,N,2
ll05UW7I-8Wws,GXMruj4D-jgaX,ogW9co30-BuGn,42,44000,Rent,0,Debtconsolidation,A,6000,9.63,0,0.14,N,14
Za9vFLAg-4shL,7AbH93HS-anUN,nTNFgHRQ-35xj,23,66000,Mortgage,8,Education,B,8750,9.99,0,0.13,N,2
zoN4iJtm-hXPm,lK21aS2J-YoaY,agOFgpmv-wzM3,27,146000,Mortgage,5,Medical,A,2500,8.49,0,0.02,N,5
rbtfgZPW-tBIa,QlatNUuI-pj1H,Bjn8BXLT-4yu3,29,43200,Rent,4,Education,C,1600,13.49,0,0.04,N,10
TBP8t05P-083S,d2pODZBJ-aioM,e6RRXFqn-pYK8,36,99500,Own,5,Venture,A,4000,7.74,0,0.04,N,16
TLsRsmFT-tLLk,ZBtymRJa-gqxq,TTbyCtye-O1MC,34,105000,Mortgage,2,Homeimprovement,A,5000,5.42,0,0.05,N,7
ZzjMu3Ax-Zn6U,nMmTtwUf-MEoq,5UehHITe-EICG,40,52479,Rent,17,Personal,D,6600,14.54,1,0.13,N,13
DzXzUjEO-PeIq,aQrJ52hN-dCFG,2N46TsSR-PvsB,28,NULL,Rent,7,Education,A,20000,10.62,0,NULL,N,4
B2nfKCYa-720R,DRuOY2aw-3mGD,BdJUZKEU-OlYd,23,73164,Mortgage,7,Venture,B,1000,10.36,0,0.01,N,2
Ou0fdheB-7MA4,3ux6uhfu-KKHd,KKvhwYCZ-kHkq,22,17352,Mortgage,NULL,Education,C,2250,15.27,0,0.13,Y,3
Yjt4H72T-xDAY,gPFZUUH8-n9tj,fD3564jW-pTKs,25,70000,Rent,0,Education,B,12000,11.99,0,0.17,N,2
hwapvLIF-2PAR,6KPB36jm-wtW8,SLA0hIlF-8bIC,24,30000,Rent,2,Debtconsolidation,C,3350,14.72,0,0.11,Y,2
MjKDDhIJ-Sw0N,iXfBwnHa-QTmL,kWNFuoso-lFZQ,22,42000,Rent,0,Personal,A,3600,7.37,0,0.09,N,3
2RDFhRYK-Pfmh,fM4wDFZL-fZFM,oiPZG06v-npYx,25,55000,Rent,2,,,7200,9.88,0,0.18,N,4
I1ihfoT1-z8Ks,b60UHSvT-AHuz,x4AgBt48-kvOE,27,88000,Rent,11,,A,4750,11.11,NULL,0.33,N,2
6gvkMnO6-uuqJ,KvWZcfUs-8W1E,neElFqPi-j5eC,27,55200,Own,4,Education,B,4000,NULL,0,0.07,N,10
MLWcPwlb-R2pi,C6bi0L7m-NXoe,YnHlCCTq-2QGx,23,48600,Own,2,Medical,A,5000,7.49,0,0.1,N,2
qcZqPSIb-qZOv,Mf8CJDAG-mE18,IQ4wz6DE-BNds,33,100000,Mortgage,0,Debtconsolidation,B,24000,10.25,0,0.24,N,6
wfoF4hsy-sPIH,gXsECNoE-7d2r,yI3nJJWF-1GpQ,32,40277,Rent,5,Medical,B,15000,11.71,1,0.37,N,8
1okSWYWE-x6M4,wmt4OFFu-kCBd,9akpO1j8-z0oN,27,44004,Mortgage,2,Medical,A,10000,6.92,0,0.23,N,9
LCNRM0Pu-lqKa,aMiEffZW-avsL,kczr9Hp5-P3tE,29,40404,Rent,4,Venture,A,1800,NULL,NULL,0.04,Y,3
hNizykOp-l7xl,lR7SJw4b-TkQy,QSiX4kEQ-HqAY,25,54000,,NULL,Homeimprovement,B,20000,14.91,1,0.29,,5
fNSuDNnf-70lT,uQdOlJXo-itvO,TRgEgWt1-S4qu,33,60000,Own,NULL,Education,C,10000,13.98,0,0.17,Y,6
mKoJbC6b-SZn4,fgA16Q17-8zeO,QS0el12k-DzFe,24,60000,Rent,4,Personal,B,12500,11.49,0,0.21,N,3
wXiUBziv-iEnX,Q89FNQId-Bzsg,3LQRKPrY-enlh,23,90096,Mortgage,0,Education,C,10150,11.97,0,0.11,N,3
RmFdSgbK-NrZY,tUN48DaT-s3n5,x5bXRcUy-Arjw,24,100800,Mortgage,4,Education,B,21000,11.49,0,0.21,N,4
H466DrPK-BqOO,82LziRGb-kp5b,2HTeK8qK-KzCz,26,60000,Rent,5,Venture,C,3000,15.62,0,0.05,N,2
ZSDuRFy0-u7jl,IolXYsXr-fbcB,Ekp9E7M7-x7T1,24,NULL,Mortgage,8,Medical,D,4000,13.49,0,NULL,N,15
Jp5S5Skz-ZDOq,m88sdge1-r45h,Rf8vdiak-9ggG,35,27204,Mortgage,16,Personal,A,1800,7.74,0,0.07,N,7
ANN47XHN-EOX5,zEHz8Zcg-8BZE,27uDdIB2-XCm3,26,48000,Mortgage,10,Venture,C,13800,13.49,0,0.29,Y,2
lYgijchD-InJH,vlnCJDPj-J0nX,22lKsuG2-GsXM,23,65000,Mortgage,4,Education,D,13600,15.62,0,0.21,Y,2
xbiymZaK-LlCl,0y7L61U3-1inS,BqWaLRJM-fpv4,22,70000,Rent,3,Education,B,22000,11.36,1,0.31,N,4
kaGwFowg-ei4A,QfeFBrjw-5ocN,FCNp2C0z-uRzM,26,107000,Rent,2,Medical,A,9800,8.9,0,0.09,N,3
Hm6LDMBt-pFw8,nmXYnqO1-AvXc,LMhNzC2J-jLg4,21,24000,Rent,6,Venture,D,2400,16.29,0,0.1,N,3
w3IPOuJk-kZCD,8flcEvDn-5FMq,YbHR0abC-5BuX,26,36996,Rent,8,Personal,C,9600,11.97,0,0.26,Y,4
6jgmCTiq-EZKk,Ey7OyF1H-L3WU,TlMfl2AO-W7Bj,32,193800,Rent,0,Medical,B,20000,11.83,1,0.09,N,6
Dgc1W7Zr-FiEg,sTeWZBnu-QfFZ,rqjB7W2p-SR3N,44,80160,Mortgage,13,Debtconsolidation,C,5500,13.92,0,0.07,Y,13
toufXovc-wkaL,ugUoKoo8-TxS4,HnYtBDYl-t6ch,23,30000,Own,1,Personal,A,5000,6.62,0,0.17,N,2
Jd4XZcAG-q9Tm,ow592soK-Tf2y,rxo7Zjhg-ajp6,29,65000,Mortgage,13,Personal,C,16000,12.87,0,0.25,Y,10
6U9REIkM-2x8Q,dA1uSW1z-oedX,RmpHsgvW-wytJ,29,186063,Mortgage,14,Education,B,25000,10.46,0,0.13,N,6
xmcKk4GB-QE3N,ZXsi9uSO-UFS1,2FiPf3k8-1bR3,22,69996,Mortgage,6,Venture,B,10000,10,0,0.14,N,4
LwPGrBkH-eNv8,GvvBCCIl-qjGP,PDSaSDpy-mmpm,24,50000,Rent,8,Medical,B,5000,9.25,0,0.1,N,3
wtmHwvh9-jwkk,xl3BrCQq-Hjq3,IjmLc7dq-aBnt,45,52000,Rent,0,Medical,A,1500,8.94,0,0.03,N,13
61ttIJCf-C4fE,TFs6R9cP-sAcA,dk0QWFPt-FbZt,31,82656,Other,10,Debtconsolidation,C,6000,12.09,0,0.07,Y,9
gfaz3an2-JoDZ,Xf7DSEoa-TOfm,u1R3MTPL-weID,26,122000,Mortgage,4,Education,C,4800,NULL,0,0.04,Y,3
dMnSxqmL-krOZ,wtpzM1I0-kniS,PmPsrYYz-iwF6,26,64999,Own,5,Venture,C,10000,13.98,0,0.15,Y,3
xZjlTQmr-sX7I,PTHgNlLP-XvtB,0DEl6qTs-hfiQ,22,50000,Mortgage,0,Debtconsolidation,A,12800,5.79,0,0.26,N,2
OTmcyC4R-vjni,necX1WN0-AJhE,GNjeROTt-zeeQ,25,98000,Own,0,Personal,A,2000,7.37,0,0.02,N,2
MmzNrerQ-ou6R,5FHqtKEY-kDD5,Os5Xu9nf-RhGy,23,80000,Rent,2,Venture,B,7800,9.99,0,0.1,N,2
xme7DLBD-jFfO,l7QIuzlu-zjP3,kTZgeMfu-qQjH,24,50000,Rent,0,Debtconsolidation,A,2800,5.79,0,0.06,N,2
YtYvr4Cj-bxpq,SDXBWm4G-EPIP,0lmyftrm-4bcR,30,232050,Mortgage,14,Medical,E,25000,17.93,1,0.09,Y,9
IQaf2TUY-NGMs,pgtCe1zb-Cgej,6J2xILAQ-Apht,25,225000,Mortgage,0,Venture,F,25000,18.67,0,0.11,N,2
46RTOBBM-2bLS,m7tCl187-Oyb4,nL1TuMem-78m4,31,60000,Own,3,Debtconsolidation,D,5000,16.49,0,0.08,N,9
tHhovZu7-yAyc,I4PWxFFm-Dx3k,0eLybnh2-aE9r,29,220000,Mortgage,13,Debtconsolidation,B,8500,10.37,0,0.04,N,5
ZwXiauEq-sDk5,OwMkFqgJ-Xkku,LmSXCMP0-ptPq,24,14400,Rent,3,Debtconsolidation,A,1800,6.92,0,0.13,N,3
PptOP3tx-8rOz,3OMDW36T-7SxS,90Jwp3uF-wi4R,23,40000,Rent,7,Venture,B,10000,10.36,0,0.25,N,3
F4fHYmwf-wQ6C,RJqtHIpF-0zfD,1hcZuT9N-pNq7,22,47472,Mortgage,NULL,,B,12000,16,1,0.11,N,15
LwFBxqKq-gqi5,f1zn68kD-xq2P,0ATne7PS-YQ6X,34,63500,Mortgage,18,Homeimprovement,A,5125,8.49,0,0.08,N,5
cc3wv8uE-fRxD,CoBbS8rp-fkxK,xjqEnye2-0mE0,30,10800,Own,NULL,Education,B,2400,9.99,1,0.22,N,7
60Pb2B0X-FCkA,k8oPyngs-TP3w,FnFP9Odm-x9K0,25,128000,Mortgage,4,Homeimprovement,B,10000,11.58,1,0.08,N,2
ndKhejoG-GErL,Hlg1k9Tr-faCI,yXSCz8Ux-dcE8,37,49500,Rent,0,Medical,A,10000,7.66,0,0.2,N,14
jbjfH7vn-ePqm,DnSUL2WK-SS7s,iMrgpL8t-2BXy,31,42000,Rent,6,Education,D,1200,16.29,0,0.03,Y,5
sshB2Y6q-HZlx,8Es6aPbA-kObU,n2vpquGb-uELg,25,72893,Mortgage,9,Personal,C,20000,13.22,0,0.27,N,2
rlBnnJ5U-Koea,hASus59F-3wGo,ce18F8l2-OhkJ,25,32000,Rent,9,Debtconsolidation,C,6000,12.99,1,0.19,Y,2
W8kxoHJe-ukty,iXgoew3E-aUjL,ifrLGqks-3lT2,25,75000,Rent,8,Personal,B,9600,12.69,0,0.13,N,3
hybdOYlt-AuZ7,ZBOA9Ag9-HDuo,Feo6URHQ-NxxQ,26,52800,Rent,4,Personal,B,4000,9.99,1,0.08,N,3
NylGoyhw-6rjh,rYG1KbqD-IfLE,yIF0D6lm-OJ4m,29,100000,Mortgage,1,Debtconsolidation,A,12000,6.91,0,0.12,N,10
2P7dOMMF-PXbg,AEHaMbGr-lGre,st8TnUW7-4We1,21,50350,Rent,3,Education,A,3600,7.88,0,0.07,N,3
ogK8YOOe-nqfu,nU7KIn2b-WUUe,uIiydoRz-Yc3l,27,55000,Rent,3,Debtconsolidation,C,20000,13.48,1,0.36,N,9
vRvHb1B2-veQR,k2JAdhH7-Q8Fb,I4bDyQFL-j38a,22,63000,Rent,2,Debtconsolidation,A,5000,7.74,0,0.08,N,3
IIYq8rNJ-IyXH,tSXhifoN-8hac,JvveXTSq-pyvj,29,33000,Mortgage,5,Venture,B,4200,11.36,0,0.13,N,9
wWnevDHl-PXXF,DzRO04Uz-pQjk,Uqlv3cAe-ZvcI,26,108000,Rent,2,Personal,D,25000,15.05,1,0.23,N,2
bJfL7Ohr-5yZ8,QOs0YCpQ-ZvyM,9AeYJcaF-vn5j,29,105996,Mortgage,0,Debtconsolidation,B,19400,NULL,0,0.18,N,6
7eFbeFRL-YLCP,s2GGoacb-scOr,mKs838Fr-n16e,24,42000,Mortgage,9,Personal,A,11000,5.42,0,0.26,N,4
6g2uY2sF-rv5Q,6LvjFRZ5-aN2G,0kygwQTT-ro2Y,30,90722,Mortgage,6,Venture,A,10000,6.91,0,0.11,N,8
4hl0joMy-zm6Q,ZJncnDDp-sYIl,UpQ0cuH3-lK02,34,58000,Rent,11,Personal,B,10000,10.65,0,0.17,N,9
k9yN0XhB-mOhY,f5aoiDdb-J2kK,npYpRPsF-7TUf,22,108000,Rent,6,Education,B,28000,NULL,1,0.26,N,4
J7im6qB5-nHvZ,itQ8aN7C-3Z1x,yZUOURrv-8Qzq,27,52656,,NULL,Venture,B,10000,10.36,0,0.14,N,2
3Yu6AUYZ-6S36,zsBsOqc6-tg85,ZAktpvgC-okxa,24,85000,Mortgage,4,Medical,B,2500,10.38,0,0.03,N,4
q11Oy3be-Jrwn,XM4dIM6r-jmZN,emUEjqn5-KW4F,27,30000,Rent,3,Personal,A,13000,7.88,1,0.43,N,10
KIvdCByJ-p5at,ADynUtSq-dkbP,zwKsstc9-CFIt,29,93000,Rent,1,Homeimprovement,B,10000,11.14,0,0.11,N,8
HXmSU7Rx-abZA,h3trmk4v-qLOK,ghDqivHM-plPr,23,28800,Rent,5,Personal,B,2800,10.38,0,0.1,N,2
0F73ebtg-cUMd,rZ1ZZj4K-abxq,edcXOOuW-AP2k,24,35000,Rent,1,Debtconsolidation,B,10000,NULL,0,0.29,N,4
BZqvILRq-w77J,pmJfd9Bd-koZo,8B7eHCKa-EgbZ,27,42000,Mortgage,0,Personal,C,8000,13.61,0,0.19,Y,9
e37KpJ17-qWgR,Bojocr4E-97SP,3RddnSZQ-9Hbh,28,90000,Mortgage,5,Venture,B,25000,11.86,0,0.28,N,6
mRiTDecs-BROG,3ypDC1Gl-YZLh,jksI9j28-rhz2,24,72000,Mortgage,4,Venture,A,17000,NULL,0,0.24,N,4
gFOTj59b-BHAi,dwbQa3eC-Davr,rehqqY4H-3eSR,28,29000,Rent,6,Education,C,13000,14.26,1,0.45,Y,8
eIfmPq9U-BH5t,3jWRLXi7-7pfB,sWEO2WMp-xkXf,23,32900,Rent,1,Education,D,20000,16,1,0.61,N,2
3G5vmhs3-7J8O,NDXjd9CQ-eyqe,2CbIcMuu-awfc,21,21000,Rent,2,Education,B,10000,11.71,1,0.48,N,2
NZH1XocS-SsSQ,v4fR3SBR-gQAU,aSx7gsB7-55uF,23,75000,Mortgage,7,Venture,B,15000,10.38,0,0.2,N,3
GCx5OiQx-7FdH,PzTnEQZ7-AM5r,kRUD3ScE-Q7gU,29,91440,Rent,13,Homeimprovement,A,23000,6.54,0,0.25,N,7
9FDLodgY-Lpzf,87qA8hsK-BDXZ,H9LosMN1-QPaH,23,60000,Own,2,Medical,D,18500,15.33,0,0.31,N,2
XgIx0cvn-RRMo,U9Ty7gIl-ruaK,qpfBbrtC-GAPF,30,72000,Rent,12,Education,A,12400,NULL,0,0.17,N,5
BAlifwah-lor8,pYtIU3Bu-iitB,2vTu9OwQ-ZbU1,38,175000,Mortgage,NULL,,B,5300,7.49,0,0.15,N,3
mZuQELPg-zziL,Wm47wFgw-AyTJ,wRgitYCv-sakI,25,75600,Mortgage,7,Medical,C,15000,12.68,0,0.2,Y,3
WPlqOkmd-oXTe,wMRzykKF-7yr9,ekEZBncY-G14x,43,68400,Mortgage,9,Venture,C,9600,13.49,1,0.14,N,16
